theta_deg	I
1.70375	1.8699480E-004
1.70525	1.6459200E-004
1.70675	1.4676120E-004
1.70825	1.2824460E-004
1.70975	1.0881361E-004
1.71125	9.1668604E-005
1.71275	7.8867000E-005
1.71425	6.4693799E-005
1.71575	5.8064397E-005
1.71725	5.3035197E-005
1.71875	4.8234597E-005
1.72025	4.5719997E-005
1.72175	4.5948600E-005
1.72325	5.0749204E-005
1.72475	5.2806601E-005
1.72625	5.2120799E-005
1.72775	5.6007000E-005
1.72925	5.9893198E-005
1.73075	6.3093605E-005
1.73225	6.6065397E-005
1.73375	6.6293993E-005
1.73525	7.1094604E-005
1.73675	6.8579997E-005
1.73825	6.7894201E-005
1.73975	6.7208399E-005
1.74125	6.3779407E-005
1.74275	5.9207403E-005
1.74425	5.2120802E-005
1.74575	4.7091602E-005
1.74725	4.1605195E-005
1.74875	3.4975801E-005
1.75025	2.7660599E-005
1.75175	2.4688801E-005
1.75325	2.2631400E-005
1.75475	1.9659601E-005
1.75625	1.7373599E-005
1.75775	1.5544800E-005
1.75925	1.4859001E-005
1.76075	1.3258799E-005
1.76225	1.3030200E-005
1.76375	1.6230601E-005
1.76525	1.8059400E-005
1.76675	2.1488398E-005
1.76825	2.4917399E-005
1.76975	2.8117800E-005
1.77125	2.9717999E-005
1.77275	3.1546795E-005
1.77425	3.2689797E-005
1.77575	3.3604199E-005
1.77725	3.2004002E-005
1.77875	3.1089603E-005
1.78025	3.1546802E-005
1.78175	2.9489398E-005
1.78325	2.7660601E-005
1.78475	2.4917399E-005
1.78625	2.3088600E-005
1.78775	2.1031201E-005
1.78925	1.7373599E-005
1.79075	1.4401800E-005
1.79225	1.1658599E-005
1.79375	9.1439997E-006
1.79525	7.7723998E-006
1.79675	7.3152000E-006
1.79825	6.1721998E-006
1.79975	6.4008000E-006
1.80125	6.6294001E-006
1.80275	7.3152000E-006
1.80425	8.0010004E-006
1.80575	8.0010004E-006
1.80725	8.6868004E-006
1.80875	1.0972800E-005
1.81025	1.2344401E-005
1.81175	1.2801600E-005
1.81325	1.2573000E-005
1.81475	1.3030200E-005
1.81625	1.4401800E-005
1.81775	1.2344400E-005
1.81925	1.1887200E-005
1.82075	1.1201400E-005
1.82225	1.1658599E-005
1.82375	1.1887199E-005
1.82525	1.0744200E-005
1.82675	1.0287000E-005
1.82825	9.6012000E-006
1.82975	9.3726003E-006
1.83125	7.7724007E-006
1.83275	6.4008004E-006
1.83425	5.4863999E-006
1.83575	5.2577998E-006
1.83725	4.3433997E-006
1.83875	2.9718001E-006
1.84025	4.5720003E-006
1.84175	5.0291997E-006
1.84325	5.7149996E-006
1.84475	7.0865995E-006
1.84625	8.0010004E-006
1.84775	1.0287000E-005
1.84925	9.1440006E-006
1.85075	9.3726003E-006
1.85225	8.9154000E-006
1.85375	9.1440006E-006
1.85525	8.6868004E-006
1.85675	6.8580007E-006
1.85825	8.0010004E-006
1.85975	7.3152000E-006
1.86125	7.7724007E-006
1.86275	6.1722003E-006
1.86425	6.1721998E-006
1.86575	6.1722003E-006
1.86725	5.4863999E-006
1.86875	6.1721998E-006
1.87025	5.7150005E-006
1.87175	5.2577998E-006
1.87325	4.5719999E-006
1.87475	4.3433997E-006
1.87625	3.4289999E-006
1.87775	2.2859999E-006
1.87925	1.8288000E-006
1.88075	2.2860002E-006
1.88225	2.9718001E-006
1.88375	2.7432000E-006
1.88525	2.9718001E-006
1.88675	4.1148000E-006
1.88825	5.2577998E-006
1.88975	5.0292001E-006
1.89125	4.8006000E-006
1.89275	5.7149996E-006
1.89425	6.6293996E-006
1.89575	5.7149996E-006
1.89725	5.2577998E-006
1.89875	5.4863999E-006
1.90025	5.0291997E-006
1.90175	4.8006000E-006
1.90325	3.8861999E-006
1.90475	4.5719999E-006
1.90625	4.3433997E-006
1.90775	3.8861999E-006
1.90925	3.6576000E-006
1.91075	3.2004000E-006
1.91225	3.4289999E-006
1.91375	2.5146001E-006
1.91525	2.2859999E-006
1.91675	2.5145998E-006
1.91825	2.5145998E-006
1.91975	2.7432000E-006
1.92125	2.2860002E-006
1.92275	2.2859999E-006
1.92425	3.2004000E-006
1.92575	3.4289999E-006
1.92725	4.5720003E-006
1.92875	4.8006000E-006
1.93025	5.7150005E-006
1.93175	6.4008000E-006
1.93325	5.7149996E-006
1.93475	5.7149996E-006
1.93625	5.2577998E-006
1.93775	5.4863999E-006
1.93925	4.8006000E-006
1.94075	4.8006000E-006
1.94225	4.3433997E-006
1.94375	4.3433997E-006
1.94525	3.6576000E-006
1.94675	3.2004000E-006
1.94825	3.6576000E-006
1.94975	2.9718001E-006
1.95125	3.2004000E-006
1.95275	2.7432000E-006
1.95425	2.7432000E-006
1.95575	2.9718001E-006
1.95725	2.2859999E-006
1.95875	2.7432000E-006
1.96025	2.7432000E-006
1.96175	3.2004000E-006
1.96325	3.8861999E-006
1.96475	3.4289999E-006
1.96625	3.6576000E-006
1.96775	4.1148000E-006
1.96925	3.8861999E-006
1.97075	4.1148000E-006
1.97225	4.1148000E-006
1.97375	4.3433997E-006
1.97525	4.3433997E-006
1.97675	3.8861999E-006
1.97825	4.8006000E-006
1.97975	4.5719999E-006
1.98125	4.5719999E-006
1.98275	4.5719999E-006
1.98425	4.8006000E-006
1.98575	4.3433997E-006
1.98725	3.8861999E-006
1.98875	4.1148000E-006
1.99025	3.6576000E-006
1.99175	3.4289999E-006
1.99325	2.9718001E-006
1.99475	3.2004000E-006
1.99625	2.9718001E-006
1.99775	2.2859999E-006
1.99925	2.0574000E-006
2.00075	1.8288000E-006
2.00225	2.7432000E-006
2.00375	2.5145998E-006
2.00525	3.2004000E-006
2.00675	4.3433997E-006
2.00825	4.5720003E-006
2.00975	5.7149996E-006
2.01125	5.2578002E-006
2.01275	6.1721998E-006
2.01425	5.9436002E-006
2.01575	5.0291997E-006
2.01725	4.8006000E-006
2.01875	3.8861999E-006
2.02025	3.8861999E-006
2.02175	3.4289999E-006
2.02325	2.9718001E-006
2.02475	3.2004000E-006
2.02625	3.4289999E-006
2.02775	3.2004000E-006
2.02925	2.7432000E-006
2.03075	2.5145998E-006
2.03225	2.2859999E-006
2.03375	1.8288000E-006
2.03525	1.8288000E-006
2.03675	1.8288000E-006
2.03825	2.5146001E-006
2.03975	3.4289999E-006
2.04125	4.3433997E-006
2.04275	4.3433997E-006
2.04425	4.5719999E-006
2.04575	5.0291997E-006
2.04725	4.3433997E-006
2.04875	3.8861999E-006
2.05025	3.4289999E-006
2.05175	3.4289999E-006
2.05325	3.4289999E-006
2.05475	3.2004000E-006
2.05625	3.4289999E-006
2.05775	3.4289999E-006
2.05925	3.4289999E-006
2.06075	3.6576000E-006
2.06225	3.4289999E-006
2.06375	3.6576000E-006
2.06525	3.6576000E-006
2.06675	3.6576000E-006
2.06825	3.2004000E-006
2.06975	3.2004000E-006
2.07125	3.8861999E-006
2.07275	3.8861999E-006
2.07425	3.6576000E-006
2.07575	3.4289999E-006
2.07725	3.6576000E-006
2.07875	3.4289999E-006
2.08025	3.2004000E-006
2.08175	3.6576000E-006
2.08325	4.1148000E-006
2.08475	3.8861999E-006
2.08625	3.6576000E-006
2.08775	4.3433997E-006
2.08925	4.8006000E-006
2.09075	4.1148000E-006
2.09225	4.3433997E-006
2.09375	5.2577998E-006
2.09525	5.9436002E-006
2.09675	5.7150005E-006
2.09825	5.0291997E-006
2.09975	4.8006000E-006
2.10125	4.1148000E-006
2.10275	2.9718001E-006
2.10425	2.5145998E-006
2.10575	2.0574000E-006
2.10725	1.8288000E-006
2.10875	1.8288000E-006
2.11025	2.5146001E-006
2.11175	2.7432000E-006
2.11325	2.5145998E-006
2.11475	2.7432000E-006
2.11625	3.2004000E-006
2.11775	3.4289999E-006
2.11925	2.9718001E-006
2.12075	4.1148000E-006
2.12225	6.1721998E-006
2.12375	6.8579998E-006
2.12525	7.7723998E-006
2.12675	8.4581998E-006
2.12825	9.8297996E-006
2.12975	9.3726003E-006
2.13125	8.6868004E-006
2.13275	9.8297996E-006
2.13425	8.4581998E-006
2.13575	1.0058400E-005
2.13725	9.3726003E-006
2.13875	9.8297996E-006
2.14025	9.8298005E-006
2.14175	8.4581998E-006
2.14325	8.4581998E-006
2.14475	6.6293996E-006
2.14625	6.4008000E-006
2.14775	5.2577998E-006
2.14925	4.3433997E-006
2.15075	3.6576000E-006
2.15225	3.4289999E-006
2.15375	2.9718001E-006
2.15525	2.2859999E-006
2.15675	3.4289999E-006
2.15825	4.8006000E-006
2.15975	6.6294001E-006
2.16125	7.7723998E-006
2.16275	8.2296001E-006
2.16425	1.0515600E-005
2.16575	1.1201400E-005
2.16725	1.0058399E-005
2.16875	1.0972800E-005
2.17025	1.1201400E-005
2.17175	1.1429999E-005
2.17325	1.0058400E-005
2.17475	9.3726003E-006
2.17625	1.0972802E-005
2.17775	9.6012000E-006
2.17925	9.6012000E-006
2.18075	9.3726003E-006
2.18225	9.8298005E-006
2.18375	9.3726003E-006
2.18525	8.4581998E-006
2.18675	7.5438006E-006
2.18825	6.6294001E-006
2.18975	7.3152000E-006
2.19125	6.4008000E-006
2.19275	6.8580007E-006
2.19425	5.9436002E-006
2.19575	7.5438002E-006
2.19725	8.6867994E-006
2.19875	9.1439997E-006
2.20025	9.8297996E-006
2.20175	1.0515600E-005
2.20325	1.1887199E-005
2.20475	1.0744199E-005
2.20625	1.1201400E-005
2.20775	1.1887200E-005
2.20925	1.4401800E-005
2.21075	1.4630401E-005
2.21225	1.4630400E-005
2.21375	1.5773401E-005
2.21525	1.5087600E-005
2.21675	1.3716001E-005
2.21825	1.2344400E-005
2.21975	1.3030200E-005
2.22125	1.2801600E-005
2.22275	1.2801600E-005
2.22425	1.3030200E-005
2.22575	1.3030201E-005
2.22725	1.1201400E-005
2.22875	9.8297996E-006
2.23025	9.6012000E-006
2.23175	8.2296001E-006
2.23325	8.2296001E-006
2.23475	8.0010004E-006
2.23625	8.4581998E-006
2.23775	8.0010004E-006
2.23925	8.0010004E-006
2.24075	8.9154000E-006
2.24225	9.8297996E-006
2.24375	1.1429999E-005
2.24525	1.4173199E-005
2.24675	1.6459198E-005
2.24825	1.8287999E-005
2.24975	2.0345398E-005
2.25125	2.3317201E-005
2.25275	2.4460200E-005
2.25425	2.4460200E-005
2.25575	2.4003000E-005
2.25725	2.4003000E-005
2.25875	2.3545799E-005
2.26025	2.0802601E-005
2.26175	1.9659599E-005
2.26325	1.9202400E-005
2.26475	1.7144999E-005
2.26625	1.4859000E-005
2.26775	1.3258799E-005
2.26925	1.2344400E-005
2.27075	1.1429999E-005
2.27225	8.6867994E-006
2.27375	9.8297996E-006
2.27525	1.0287000E-005
2.27675	1.0515600E-005
2.27825	1.0515600E-005
2.27975	1.0287000E-005
2.28125	1.0515600E-005
2.28275	1.2801600E-005
2.28425	1.6230601E-005
2.28575	1.9202400E-005
2.28725	2.0345398E-005
2.28875	2.3088600E-005
2.29025	2.7889198E-005
2.29175	2.8346401E-005
2.29325	2.8574999E-005
2.29475	2.8803601E-005
2.29625	3.1546802E-005
2.29775	3.1775398E-005
2.29925	3.0861000E-005
2.30075	3.0632396E-005
2.30225	2.9489398E-005
2.30375	2.8574999E-005
2.30525	2.5603200E-005
2.30675	2.2174199E-005
2.30825	1.9888199E-005
2.30975	1.7602200E-005
2.31125	1.6916400E-005
2.31275	1.3944601E-005
2.31425	1.2573000E-005
2.31575	1.6459200E-005
2.31725	1.6916400E-005
2.31875	1.8745201E-005
2.32025	1.8745201E-005
2.32175	2.3774401E-005
2.32325	3.0861000E-005
2.32475	3.4061402E-005
2.32625	3.9547798E-005
2.32775	4.6634403E-005
2.32925	5.3263804E-005
2.33075	6.1036204E-005
2.33225	6.1950595E-005
2.33375	6.8351401E-005
2.33525	6.9265800E-005
2.33675	6.9265800E-005
2.33825	6.9722999E-005
2.33975	6.9037204E-005
2.34125	7.2466202E-005
2.34275	6.6979803E-005
2.34425	6.5379594E-005
2.34575	6.2407802E-005
2.34725	6.1036197E-005
2.34875	5.3949600E-005
2.35025	4.5491397E-005
2.35175	4.0233601E-005
2.35325	3.7719001E-005
2.35475	3.2918397E-005
2.35625	3.1775398E-005
2.35775	3.2918400E-005
2.35925	3.7947601E-005
2.36075	4.8463204E-005
2.36225	5.9436003E-005
2.36375	7.5895201E-005
2.36525	8.5039203E-005
2.36675	1.0515600E-004
2.36825	1.2412980E-004
2.36975	1.4333219E-004
2.37125	1.6253459E-004
2.37275	1.7762219E-004
2.37425	1.9339559E-004
2.37575	2.0505420E-004
2.37725	2.1214080E-004
2.37875	2.1831300E-004
2.38025	2.1899882E-004
2.38175	2.1854159E-004
2.38325	2.1442679E-004
2.38475	2.0596861E-004
2.38625	2.0139660E-004
2.38775	1.8059400E-004
2.38925	1.6733519E-004
2.39075	1.5041880E-004
2.39225	1.4150339E-004
2.39375	1.2824460E-004
2.39525	1.1590021E-004
2.39675	1.2115799E-004
2.39825	1.2641581E-004
2.39975	1.4744700E-004
2.40125	1.6984979E-004
2.40275	2.1145500E-004
2.40425	2.6974801E-004
2.40575	3.3055557E-004
2.40725	4.1399457E-004
2.40875	5.1572156E-004
2.41025	6.3139322E-004
2.41175	7.5963774E-004
2.41325	9.0525602E-004
2.41475	1.0627614E-003
2.41625	1.2449556E-003
2.41775	1.4168628E-003
2.41925	1.6152876E-003
2.42075	1.8105120E-003
2.42225	1.9943065E-003
2.42375	2.1646132E-003
2.42525	2.3257763E-003
2.42675	2.4915112E-003
2.42825	2.6551888E-003
2.42975	2.7784044E-003
2.43125	2.9036773E-003
2.43275	3.0111193E-003
2.43425	3.0863285E-003
2.43575	3.1537656E-003
2.43725	3.1670241E-003
2.43875	3.1873698E-003
2.44025	3.1590231E-003
2.44175	3.1347920E-003
2.44325	3.0712411E-003
2.44475	2.9850591E-003
2.44625	2.8776166E-003
2.44775	2.7525725E-003
2.44925	2.6192989E-003
2.45075	2.4496776E-003
2.45225	2.2921723E-003
2.45375	2.1095208E-003
2.45525	1.9291552E-003
2.45675	1.7458182E-003
2.45825	1.5604235E-003
2.45975	1.3944600E-003
2.46125	1.2081510E-003
2.46275	1.0378440E-003
2.46425	8.7805255E-004
2.46575	7.2763377E-004
2.46725	5.9778895E-004
2.46875	4.8028864E-004
2.47025	3.8839140E-004
2.47175	3.0792420E-004
2.47325	2.4597361E-004
2.47475	1.9202399E-004
2.47625	1.5293340E-004
2.47775	1.2001500E-004
2.47925	1.0126980E-004
2.48075	8.4353400E-005
2.48225	7.1323208E-005
2.48375	6.9722999E-005
2.48525	6.8351394E-005
2.48675	6.8580004E-005
2.48825	7.2694798E-005
2.48975	7.8409801E-005
2.49125	8.5953601E-005
2.49275	8.8239591E-005
2.49425	8.6639397E-005
2.49575	9.0068403E-005
2.49725	8.9839799E-005
2.49875	8.9153997E-005
2.50025	8.4581996E-005
2.50175	7.9095604E-005
2.50325	7.7266799E-005
2.50475	7.1780400E-005
2.50625	6.3779400E-005
2.50775	5.5092602E-005
2.50925	4.5491401E-005
2.51075	4.0004998E-005
2.51225	3.3146996E-005
2.51375	2.9032199E-005
2.51525	2.4460198E-005
2.51675	2.1031199E-005
2.51825	1.9202400E-005
2.51975	2.0802598E-005
2.52125	2.0574000E-005
2.52275	2.3545801E-005
2.52425	2.7431999E-005
2.52575	3.0632396E-005
2.52725	3.2918400E-005
2.52875	3.5890200E-005
2.53025	3.7033198E-005
2.53175	3.6118799E-005
2.53325	3.6347399E-005
2.53475	3.7033198E-005
2.53625	3.9090603E-005
2.53775	3.6576002E-005
2.53925	3.7261801E-005
2.54075	3.4290002E-005
2.54225	2.8803601E-005
2.54375	2.5603202E-005
2.54525	2.3088598E-005
2.54675	2.0345398E-005
2.54825	1.6687800E-005
2.54975	1.4859000E-005
2.55125	1.5316200E-005
2.55275	1.5773401E-005
2.55425	1.3487400E-005
2.55575	1.3716000E-005
2.55725	1.2801599E-005
2.55875	1.3487399E-005
2.56025	1.2801600E-005
2.56175	1.0744200E-005
2.56325	1.0287000E-005
2.56475	1.0744200E-005
2.56625	1.1887200E-005
2.56775	1.4173199E-005
2.56925	1.3716000E-005
2.57075	1.6459200E-005
2.57225	1.8973800E-005
2.57375	1.9659601E-005
2.57525	2.0345398E-005
2.57675	1.9431000E-005
2.57825	2.0116799E-005
2.57975	1.6916400E-005
2.58125	1.5773399E-005
2.58275	1.3030200E-005
2.58425	1.1430001E-005
2.58575	1.0744200E-005
2.58725	1.0515600E-005
2.58875	1.0744199E-005
2.59025	8.6867994E-006
2.59175	7.7724007E-006
2.59325	7.5438006E-006
2.59475	5.4863999E-006
2.59625	4.1148000E-006
2.59775	4.3433997E-006
2.59925	4.5719999E-006
2.60075	5.0291997E-006
2.60225	4.8006000E-006
2.60375	5.4863999E-006
2.60525	5.7150005E-006
2.60675	7.0865995E-006
2.60825	7.3152000E-006
2.60975	8.4581998E-006
2.61125	1.0515600E-005
2.61275	1.0058399E-005
2.61425	1.0287000E-005
2.61575	1.0058399E-005
2.61725	1.0058399E-005
2.61875	9.6012000E-006
2.62025	8.2296001E-006
2.62175	8.4581998E-006
2.62325	8.0010004E-006
2.62475	6.4008004E-006
2.62625	5.4863999E-006
2.62775	5.4863999E-006
2.62925	4.1148000E-006
2.63075	3.6576000E-006
2.63225	3.6576000E-006
2.63375	3.8861999E-006
2.63525	3.8861999E-006
2.63675	2.9718001E-006
2.63825	3.6576000E-006
2.63975	5.0292001E-006
2.64125	5.4863999E-006
2.64275	6.1721998E-006
2.64425	6.1722003E-006
2.64575	6.6294001E-006
2.64725	7.7724007E-006
2.64875	7.0865995E-006
2.65025	6.4008000E-006
2.65175	5.4863999E-006
2.65325	7.5437997E-006
2.65475	8.2296001E-006
2.65625	7.5438002E-006
2.65775	6.6293996E-006
2.65925	7.3152000E-006
2.66075	7.0865995E-006
2.66225	5.7149996E-006
2.66375	5.2577998E-006
2.66525	4.3433997E-006
2.66675	5.2577998E-006
2.66825	4.5719999E-006
2.66975	4.3433997E-006
2.67125	3.8861999E-006
2.67275	2.9718001E-006
2.67425	2.7432000E-006
2.67575	1.8288000E-006
2.67725	2.0574000E-006
2.67875	2.5146001E-006
2.68025	2.2860002E-006
2.68175	3.6576002E-006
2.68325	4.3433997E-006
2.68475	5.2577998E-006
2.68625	6.1721998E-006
2.68775	6.8579998E-006
2.68925	7.5437997E-006
2.69075	7.5438002E-006
2.69225	8.2296001E-006
2.69375	7.7723998E-006
2.69525	7.3152000E-006
2.69675	7.7723998E-006
2.69825	8.0010004E-006
2.69975	6.6294001E-006
2.70125	5.2577998E-006
2.70275	4.5719999E-006
2.70425	3.8861999E-006
2.70575	2.2859999E-006
2.70725	1.3716000E-006
2.70875	1.6002000E-006
2.71025	2.5146001E-006
2.71175	2.5146001E-006
2.71325	2.7432000E-006
2.71475	2.7432000E-006
2.71625	2.7432000E-006
2.71775	2.9718001E-006
2.71925	2.2859999E-006
2.72075	3.6576000E-006
2.72225	3.8861999E-006
2.72375	4.5719999E-006
2.72525	5.4863999E-006
2.72675	5.4863999E-006
2.72825	6.8579998E-006
2.72975	6.8579998E-006
2.73125	6.8580007E-006
2.73275	6.8579998E-006
2.73425	6.4008004E-006
2.73575	6.8579998E-006
2.73725	5.9436002E-006
2.73875	5.2577998E-006
2.74025	5.0291997E-006
2.74175	4.3433997E-006
2.74325	4.1148000E-006
2.74475	3.2004000E-006
2.74625	2.5145998E-006
2.74775	1.8288000E-006
2.74925	1.6002000E-006
2.75075	1.8288000E-006
2.75225	2.0574000E-006
2.75375	2.0574000E-006
2.75525	2.0574000E-006
2.75675	2.0574000E-006
2.75825	2.9718001E-006
2.75975	3.4289999E-006
2.76125	3.2004000E-006
2.76275	3.2004000E-006
2.76425	4.3433997E-006
2.76575	5.0292001E-006
2.76725	4.5719999E-006
2.76875	5.0292001E-006
2.77025	6.8579998E-006
2.77175	8.2296001E-006
2.77325	8.9154000E-006
2.77475	8.9154000E-006
2.77625	9.6012000E-006
2.77775	9.1439997E-006
2.77925	8.0010004E-006
2.78075	6.6294001E-006
2.78225	5.0291997E-006
2.78375	5.0291997E-006
2.78525	4.3433997E-006
2.78675	4.3433997E-006
2.78825	3.4289999E-006
2.78975	3.6576000E-006
2.79125	3.4289999E-006
2.79275	2.7432000E-006
2.79425	2.2859999E-006
2.79575	2.2860002E-006
2.79725	2.9718001E-006
2.79875	2.7432000E-006
2.80025	2.9718001E-006
2.80175	4.1148000E-006
2.80325	5.0291997E-006
2.80475	4.5719999E-006
2.80625	4.5719999E-006
2.80775	5.4863999E-006
2.80925	6.1721998E-006
2.81075	6.8579998E-006
2.81225	6.8579998E-006
2.81375	6.6294001E-006
2.81525	7.0866004E-006
2.81675	8.2296001E-006
2.81825	7.5437997E-006
2.81975	6.8579998E-006
2.82125	5.9436002E-006
2.82275	6.1722003E-006
2.82425	5.0292001E-006
2.82575	3.2004000E-006
2.82725	3.4289999E-006
2.82875	2.5146001E-006
2.83025	2.5146001E-006
2.83175	2.5145998E-006
2.83325	2.9718001E-006
2.83475	2.7432000E-006
2.83625	2.2860002E-006
2.83775	2.5146001E-006
2.83925	2.9718001E-006
2.84075	3.2004000E-006
2.84225	2.7432000E-006
2.84375	3.4289999E-006
2.84525	3.6576000E-006
2.84675	4.1148000E-006
2.84825	4.1148000E-006
2.84975	5.0292001E-006
2.85125	5.4863999E-006
2.85275	5.4863999E-006
2.85425	6.1721998E-006
2.85575	5.7149996E-006
2.85725	6.1721998E-006
2.85875	4.8006000E-006
2.86025	4.5719999E-006
2.86175	4.8006000E-006
2.86325	3.8861999E-006
2.86475	3.6576000E-006
2.86625	2.9718001E-006
2.86775	3.2004000E-006
2.86925	2.9718001E-006
2.87075	2.2859999E-006
2.87225	2.2859999E-006
2.87375	2.2859999E-006
2.87525	2.2859999E-006
2.87675	2.0574000E-006
2.87825	2.0574000E-006
2.87975	1.8288000E-006
2.88125	2.0574000E-006
2.88275	2.7432000E-006
2.88425	3.4289999E-006
2.88575	4.3433997E-006
2.88725	5.9436002E-006
2.88875	7.0865995E-006
2.89025	6.8579998E-006
2.89175	5.9436006E-006
2.89325	6.1721998E-006
2.89475	5.7150005E-006
2.89625	4.3433997E-006
2.89775	3.4289999E-006
2.89925	4.3433997E-006
2.90075	4.8006000E-006
2.90225	4.8006000E-006
2.90375	4.5720003E-006
2.90525	5.0292001E-006
2.90675	5.4863999E-006
2.90825	4.5719999E-006
2.90975	4.3433997E-006
2.91125	3.2004000E-006
2.91275	2.9718001E-006
2.91425	2.9718001E-006
2.91575	2.7432000E-006
2.91725	2.7432000E-006
2.91875	2.9718001E-006
2.92025	3.8861999E-006
2.92175	4.3433997E-006
2.92325	4.1148000E-006
2.92475	3.6576000E-006
2.92625	3.8861999E-006
2.92775	3.8861999E-006
2.92925	4.1148000E-006
2.93075	4.3433997E-006
2.93225	4.8006000E-006
2.93375	5.2577998E-006
2.93525	6.4008000E-006
2.93675	6.6293996E-006
2.93825	6.8579998E-006
2.93975	7.0866004E-006
2.94125	7.0866004E-006
2.94275	7.3152005E-006
2.94425	6.4008000E-006
2.94575	6.1722003E-006
2.94725	5.9436002E-006
2.94875	5.0291997E-006
2.95025	4.3434002E-006
2.95175	3.6576000E-006
2.95325	3.8861999E-006
2.95475	3.8861999E-006
2.95625	3.2004000E-006
2.95775	3.6576000E-006
2.95925	4.1148000E-006
2.96075	4.1148000E-006
2.96225	3.6576000E-006
2.96375	4.5720003E-006
2.96525	4.8006000E-006
2.96675	6.4008000E-006
2.96825	6.4008000E-006
2.96975	7.0865995E-006
2.97125	9.3726003E-006
2.97275	9.6012000E-006
2.97425	9.8297996E-006
2.97575	8.6868004E-006
2.97725	9.3726003E-006
2.97875	9.1440006E-006
2.98025	8.2296001E-006
2.98175	7.3152000E-006
2.98325	7.3152000E-006
2.98475	6.6294001E-006
2.98625	5.7149996E-006
2.98775	5.4863999E-006
2.98925	4.5719999E-006
2.99075	4.3433997E-006
2.99225	3.8861999E-006
2.99375	3.8861999E-006
2.99525	3.4289999E-006
2.99675	3.4289999E-006
2.99825	3.6576000E-006
2.99975	3.4289999E-006
3.00125	3.4289999E-006
3.00275	3.8861999E-006
3.00425	4.1148000E-006
3.00575	5.2577998E-006
3.00725	4.8006000E-006
3.00875	5.2577998E-006
3.01025	5.0291997E-006
3.01175	5.7149996E-006
3.01325	6.4008000E-006
3.01475	6.4008000E-006
3.01625	7.0865995E-006
3.01775	7.0865995E-006
3.01925	7.3152000E-006
3.02075	6.6294001E-006
3.02225	6.6294001E-006
3.02375	5.9436002E-006
3.02525	5.4863999E-006
3.02675	5.2577998E-006
3.02825	5.9436002E-006
3.02975	5.4863999E-006
3.03125	5.2577998E-006
3.03275	4.5719999E-006
3.03425	4.3433997E-006
3.03575	4.1148000E-006
3.03725	3.4289999E-006
3.03875	4.3433997E-006
3.04025	5.2577998E-006
3.04175	5.7150005E-006
3.04325	5.7149996E-006
3.04475	6.6293996E-006
3.04625	6.6294001E-006
3.04775	5.9436006E-006
3.04925	4.8006000E-006
3.05075	5.4863999E-006
3.05225	6.6293996E-006
3.05375	6.1721998E-006
3.05525	6.8579998E-006
3.05675	8.0009995E-006
3.05825	1.0287000E-005
3.05975	1.0515600E-005
3.06125	1.0287000E-005
3.06275	1.0287000E-005
3.06425	1.1201400E-005
3.06575	9.6012000E-006
3.06725	8.0010004E-006
3.06875	7.7723998E-006
3.07025	6.6293996E-006
3.07175	6.6293996E-006
3.07325	5.0291997E-006
3.07475	5.9436002E-006
3.07625	5.0291997E-006
3.07775	4.8006000E-006
3.07925	4.8006000E-006
3.08075	4.1148000E-006
3.08225	4.1148000E-006
3.08375	4.8006000E-006
3.08525	5.4863999E-006
3.08675	6.4008000E-006
3.08825	7.3152000E-006
3.08975	8.6867994E-006
3.09125	9.6012000E-006
3.09275	9.3726003E-006
3.09425	1.1658601E-005
3.09575	1.1887200E-005
3.09725	1.2801600E-005
3.09875	1.2573000E-005
3.10025	1.2801600E-005
3.10175	1.3487400E-005
3.10325	1.0972800E-005
3.10475	1.0287000E-005
3.10625	9.8297996E-006
3.10775	9.8297996E-006
3.10925	8.9153991E-006
3.11075	8.0009995E-006
3.11225	8.2296001E-006
3.11375	7.5438002E-006
3.11525	7.7724007E-006
3.11675	6.8579998E-006
3.11825	6.1722003E-006
3.11975	6.6293996E-006
3.12125	8.0010004E-006
3.12275	8.4581998E-006
3.12425	7.7723998E-006
3.12575	8.2296001E-006
3.12725	1.0515600E-005
3.12875	1.0287000E-005
3.13025	9.3726003E-006
3.13175	9.3726003E-006
3.13325	1.0972800E-005
3.13475	1.1887200E-005
3.13625	1.3030200E-005
3.13775	1.6230601E-005
3.13925	1.7373599E-005
3.14075	1.8745201E-005
3.14225	1.9202400E-005
3.14375	2.0574000E-005
3.14525	1.9202400E-005
3.14675	1.6459200E-005
3.14825	1.5316200E-005
3.14975	1.3944601E-005
3.15125	1.2115801E-005
3.15275	1.0744200E-005
3.15425	1.0287000E-005
3.15575	1.0515600E-005
3.15725	1.0058399E-005
3.15875	1.1201400E-005
3.16025	1.0744200E-005
3.16175	1.1201400E-005
3.16325	1.1887200E-005
3.16475	1.3487399E-005
3.16625	1.5316198E-005
3.16775	1.6459200E-005
3.16925	1.9431000E-005
3.17075	2.2402799E-005
3.17225	2.3545799E-005
3.17375	2.5374598E-005
3.17525	3.0403799E-005
3.17675	3.3375600E-005
3.17825	3.8404796E-005
3.17975	4.0005001E-005
3.18125	4.1833802E-005
3.18275	4.0919400E-005
3.18425	4.3205397E-005
3.18575	4.5491397E-005
3.18725	4.2062398E-005
3.18875	4.1148000E-005
3.19025	3.9319202E-005
3.19175	3.8633396E-005
3.19325	3.1546799E-005
3.19475	2.5831798E-005
3.19625	2.4688801E-005
3.19775	2.4231600E-005
3.19925	2.4231600E-005
3.20075	2.5831801E-005
